taxa	log2fold_1hr
Phvul.001G008200.1	0.1
Phvul.001G008300.1	NA
Phvul.001G008400.1	-0.49
Phvul.001G008500.1	0.49
Phvul.001G008600.1	-0.09
Phvul.001G008700.1	NA
Phvul.001G008800.1	NA
Phvul.001G008900.1	0.34
Phvul.001G009000.1	0.59
Phvul.001G009100.1	-0.01
Phvul.001G009200.1	-0.07
Phvul.001G009300.1	-0.2
Phvul.001G009400.1	0.2
Phvul.001G009500.1	-0.19
Phvul.001G009600.1	-0.33
Phvul.001G009700.1	-0.46
Phvul.001G009800.1	-0.66
Phvul.001G009900.1	-0.32
Phvul.001G010000.1	0.08
Phvul.001G010000.1	0.17
Phvul.001G010100.1	0.41
Phvul.001G010200.1	-0.62
Phvul.001G010300.1	0.48
Phvul.001G010400.1	-0.31
Phvul.001G010500.1	-0.12
Phvul.001G010600.1	0.06
Phvul.001G010700.1	-0.75
Phvul.001G010800.1	-0.29
Phvul.001G010900.1	-0.01
Phvul.001G011000.1	-0.41
Phvul.001G011100.1	-0.6
Phvul.001G011200.1	-0.39
Phvul.001G011300.1	0.53
Phvul.001G011400.1	0.06
Phvul.001G011500.1	-0.47
Phvul.001G011600.1	-0.68
Phvul.001G011700.1	0.58
Phvul.001G011800.1	-1.08
Phvul.001G011900.1	-0.38
Phvul.001G012000.1	-1.15
Phvul.001G012100.1	0.29
Phvul.001G012200.1	1.38
Phvul.001G012300.1	1.7
Phvul.001G012400.1	-0.56
Phvul.001G012500.1	-0.13
Phvul.001G012600.1	0.04
Phvul.001G012700.1	NA
Phvul.001G012800.1	0.23
Phvul.001G012900.1	1.07
Phvul.001G013000.1	0.03
Phvul.001G013100.1	0.35
Phvul.001G013200.1	0.57
Phvul.001G013300.1	-1.39
Phvul.001G013400.1	-0.61
Phvul.001G013500.1	-0.73
Phvul.001G013600.1	1.29
Phvul.001G013700.1	0.14
Phvul.001G013800.1	2.42
Phvul.001G013900.1	0.39
Phvul.001G014000.1	0.34
Phvul.001G014100.1	0.22
Phvul.001G014200.1	-0.13
Phvul.001G014300.1	-1.07
Phvul.001G014400.1	0.35
Phvul.001G014500.1	0.1
Phvul.001G014600.1	1.71
Phvul.001G014700.1	-0.73
Phvul.001G014800.1	-0.11
Phvul.001G014900.1	0.6
Phvul.001G015000.1	0.22
Phvul.001G015100.1	-0.07
Phvul.001G015200.1	0
Phvul.001G015200.1	NA
Phvul.001G015300.1	0.36
Phvul.001G015400.1	0.35
Phvul.001G015500.1	-0.19
Phvul.001G015600.1	0.09
Phvul.001G015700.1	-0.32
Phvul.001G015800.1	0.3
Phvul.001G015900.1	-0.16
Phvul.001G016000.1	0.06
Phvul.001G016100.1	-0.08
Phvul.001G016200.1	0.47
Phvul.001G016300.1	NA
Phvul.001G016400.1	1.46
Phvul.001G016500.1	0.14
Phvul.001G016600.1	1.19
Phvul.001G016700.1	-0.77
Phvul.001G016800.1	-0.11
Phvul.001G016900.1	0.31
Phvul.001G017000.1	0.25
Phvul.001G017100.1	0.92
Phvul.001G017200.1	NA
Phvul.001G017300.1	-0.3
Phvul.001G017400.1	-0.1
Phvul.001G017500.1	-0.29
Phvul.001G017600.1	0.14
Phvul.001G017700.1	0.02
Phvul.001G017800.1	3.45
Phvul.001G017900.1	-0.67
Phvul.001G018000.1	-0.57
Phvul.001G018100.1	-0.68
Phvul.001G018200.1	-1.45
Phvul.001G018300.1	-1.43
Phvul.001G018400.1	-0.23
Phvul.001G018500.1	-0.39
Phvul.001G018600.1	-0.38
Phvul.001G018700.1	0.32
Phvul.001G018800.1	0.37
Phvul.001G018900.1	-0.63
Phvul.001G019000.1	0.12
Phvul.001G019100.1	1.01
Phvul.001G019200.1	1.27
Phvul.001G019300.1	3.3
Phvul.001G019400.1	-0.94
Phvul.001G019500.1	-0.78
Phvul.001G019600.1	0.67
Phvul.001G019700.1	0.72
Phvul.001G019800.1	2.36
Phvul.001G019900.1	-0.55
Phvul.001G020000.1	0.86
Phvul.001G020100.1	2.31
Phvul.001G020200.1	0.25
Phvul.001G020300.1	1.22
Phvul.001G020400.1	0.07
Phvul.001G020500.1	-1.67
Phvul.001G020600.1	-0.1
Phvul.001G020700.1	-1.19
Phvul.001G020800.1	-0.66
Phvul.001G020900.1	0.12
Phvul.001G021000.1	0.29
Phvul.001G021100.1	0.23
Phvul.001G021200.1	0.78
Phvul.001G021300.1	-0.77
Phvul.001G021400.1	0.44
Phvul.001G021500.1	-0.18
Phvul.001G021600.1	-0.48
Phvul.001G021700.1	-0.75
Phvul.001G021800.1	0.37
Phvul.001G021900.1	-0.38
Phvul.001G022000.1	0.12
Phvul.001G022100.1	-1.49
Phvul.001G022200.1	0.66
Phvul.001G022300.1	0.28
Phvul.001G022400.1	0.14
Phvul.001G022500.1	-0.06
Phvul.001G022600.1	-0.55
Phvul.001G022700.1	-0.23
Phvul.001G022800.1	-0.01
Phvul.001G022900.1	-1.22
Phvul.001G023000.1	-0.12
Phvul.001G023100.1	-0.12
Phvul.001G023200.1	0.01
Phvul.001G023300.1	0.37
Phvul.001G023400.1	1.65
Phvul.001G023500.1	0.43
Phvul.001G023600.1	-0.33
Phvul.001G023700.1	0.53
Phvul.001G023800.1	-0.27
Phvul.001G023900.1	-0.81
Phvul.001G024000.1	1.13
Phvul.001G024100.1	0.85
Phvul.001G024200.1	0.03
Phvul.001G024300.1	-0.35
Phvul.001G024400.1	-1.72
Phvul.001G024500.1	-0.41
Phvul.001G024600.1	0.63
Phvul.001G024700.1	0.35
Phvul.001G024800.1	-0.01
Phvul.001G024900.1	-1.01
Phvul.001G025000.1	-0.27
Phvul.001G025100.1	1.6
Phvul.001G025200.1	2.06
Phvul.001G025300.1	0.92
Phvul.001G025400.1	0.84
Phvul.001G025500.1	0.72
Phvul.001G025600.1	-0.12
Phvul.001G025700.1	-0.26
Phvul.001G025800.1	0.15
Phvul.001G025900.1	-0.28
Phvul.001G026000.1	0.82
Phvul.001G026100.1	-0.73
Phvul.001G026200.1	0.61
Phvul.001G026300.1	-0.06
Phvul.001G026400.1	0.52
Phvul.001G026500.1	0.05
Phvul.001G026600.1	0.33
Phvul.001G026700.1	3.28
Phvul.001G026800.1	NA
Phvul.001G026900.1	0.17
Phvul.001G027000.1	0
Phvul.001G027100.1	0.49
Phvul.001G027200.1	0
Phvul.001G027300.1	0.71
Phvul.001G027400.1	-0.29
Phvul.001G027500.1	0.61
Phvul.001G027600.1	-0.4
Phvul.001G027700.1	0.13
Phvul.001G027800.1	-0.3
Phvul.001G027900.1	0.01
Phvul.001G028000.1	0.14
Phvul.001G028100.1	0.39
Phvul.001G028200.1	-0.04
Phvul.001G028300.1	-0.1
Phvul.001G028400.1	0.25
Phvul.001G028500.1	2.46
Phvul.001G028600.1	-0.26
Phvul.001G028700.1	0.6
Phvul.001G028800.1	-0.8
Phvul.001G028900.1	0.6
Phvul.001G029000.1	-0.51
Phvul.001G029100.1	0.24
Phvul.001G029200.1	0.83
Phvul.001G029300.1	-0.81
Phvul.001G029400.1	0.21
Phvul.001G029500.1	-1.03
Phvul.001G029600.1	0.12
Phvul.001G029700.1	-1.81
Phvul.001G029800.1	0.09
Phvul.001G029900.1	-0.22
Phvul.001G030000.1	0.35
Phvul.001G030100.1	NA
Phvul.001G030200.1	0.1
Phvul.001G030300.1	0
Phvul.001G030400.1	NA
Phvul.001G030500.1	-0.17
Phvul.001G030600.1	-0.35
Phvul.001G030700.1	0.13
Phvul.001G030800.1	0.16
Phvul.001G030900.1	0
Phvul.001G031000.1	-0.18
Phvul.001G031100.1	-0.32
Phvul.001G031200.1	-0.34
Phvul.001G031300.1	-0.32
Phvul.001G031400.1	0.47
Phvul.001G031500.1	-0.76
Phvul.001G031600.1	-0.12
Phvul.001G031700.1	-0.37
Phvul.001G031800.1	0.06
Phvul.001G031900.1	1.09
Phvul.001G032000.1	-0.44
Phvul.001G032100.1	0.08
Phvul.001G032200.1	0
Phvul.001G032300.1	-0.4
Phvul.001G032400.1	-0.37
Phvul.001G032500.1	0.09
Phvul.001G032600.1	1.22
Phvul.001G032700.1	0.34
Phvul.001G032800.1	-0.09
Phvul.001G032900.1	-0.26
Phvul.001G033000.1	NA
Phvul.001G033100.1	-0.29
Phvul.001G033200.1	0.18
Phvul.001G033300.1	-0.17
Phvul.001G033400.1	0.08
Phvul.001G033500.1	-0.97
Phvul.001G033600.1	NA
Phvul.001G033600.1	NA
Phvul.001G033700.1	-1.14
Phvul.001G033800.1	-0.62
Phvul.001G033900.1	-0.53
Phvul.001G034000.1	0.98
Phvul.001G034100.1	1.31
Phvul.001G034200.1	0.22
Phvul.001G034300.1	-0.04
Phvul.001G034400.1	0.04
Phvul.001G034500.1	0.04
Phvul.001G034600.1	0.13
Phvul.001G034700.1	0.07
Phvul.001G034800.1	-0.22
Phvul.001G034900.1	-0.55
Phvul.001G035000.1	-0.7
Phvul.001G035100.1	0.03
Phvul.001G035200.1	0.77
Phvul.001G035300.1	-0.01
Phvul.001G035400.1	-0.13
Phvul.001G035500.1	-0.72
Phvul.001G035600.1	-0.47
Phvul.001G035700.1	0.35
Phvul.001G035800.1	0.3
Phvul.001G035900.1	0.28
Phvul.001G036000.1	0.4
Phvul.001G036100.1	1.81
Phvul.001G036200.1	-0.96
Phvul.001G036300.1	-0.05
Phvul.001G036400.1	-0.17
Phvul.001G036500.1	-0.55
Phvul.001G036600.1	1.3
Phvul.001G036700.1	0.2
Phvul.001G036800.1	-0.57
Phvul.001G036900.1	-1.03
Phvul.001G037000.1	-0.4
Phvul.001G037100.1	NA
Phvul.001G037200.1	-0.01
Phvul.001G037300.1	NA
Phvul.001G037400.1	0.06
Phvul.001G037500.1	0.23
Phvul.001G037600.1	-0.61
Phvul.001G037700.1	3.85
Phvul.001G037800.1	0.08
Phvul.001G037900.1	0.16
Phvul.001G038000.1	0.12
Phvul.001G038100.1	NA
Phvul.001G038200.1	0.1
Phvul.001G038300.1	0.27
Phvul.001G038400.1	-0.52
Phvul.001G038500.1	0.12
Phvul.001G038600.1	0.15
Phvul.001G038700.1	-0.07
Phvul.001G038800.1	-1.43
Phvul.001G038900.1	0.08
Phvul.001G039000.1	-0.41
Phvul.001G039100.1	-1.01
Phvul.001G039200.1	-0.27
Phvul.001G039300.1	NA
Phvul.001G039300.1	0.74
Phvul.001G039400.1	0.24
Phvul.001G039500.1	-0.19
Phvul.001G039600.1	NA
Phvul.001G039700.1	1.86
Phvul.001G039800.1	1.73
Phvul.001G039900.1	0.69
Phvul.001G040000.1	NA
Phvul.001G040100.1	-0.65
Phvul.001G040200.1	0.18
Phvul.001G040300.1	-0.52
Phvul.001G040400.1	-0.81
Phvul.001G040500.1	NA
Phvul.001G040600.1	-0.06
Phvul.001G040700.1	0.57
Phvul.001G040800.1	3.89
Phvul.001G040900.1	0.76
Phvul.001G041000.1	0.95
Phvul.001G041100.1	-0.44
Phvul.001G041200.1	-0.33
Phvul.001G041300.1	-0.18
Phvul.001G041400.1	-0.03
Phvul.001G041500.1	0.24
Phvul.001G041600.1	0.97
Phvul.001G041700.1	0.09
Phvul.001G041800.1	-0.34
Phvul.001G041900.1	0.32
Phvul.001G042000.1	-0.15
Phvul.001G042100.1	2.89
Phvul.001G042200.1	3.19
Phvul.001G042300.1	-0.16
Phvul.001G042400.1	0
Phvul.001G042500.1	0.58
Phvul.001G042600.1	3.17
Phvul.001G042700.1	0.13
Phvul.001G042800.1	-0.13
Phvul.001G042900.1	-0.8
Phvul.001G042900.1	-0.92
Phvul.001G043000.1	-0.47
Phvul.001G043100.1	0.97
Phvul.001G043200.1	0.16
Phvul.001G043300.1	0.03
Phvul.001G043400.1	-0.18
Phvul.001G043500.1	-0.93
Phvul.001G043600.1	0.07
Phvul.001G043700.1	0.28
Phvul.001G043800.1	-0.07
Phvul.001G043900.1	-0.08
Phvul.001G044000.1	0.23
Phvul.001G044100.1	-0.51
Phvul.001G044200.1	NA
Phvul.001G044300.1	NA
Phvul.001G044400.1	0
Phvul.001G044500.1	6.48
Phvul.001G044600.1	0.01
Phvul.001G044700.1	0.01
Phvul.001G044800.1	0.01
Phvul.001G044900.1	-0.12
Phvul.001G045000.1	0.87
Phvul.001G045100.1	-0.36
Phvul.001G045200.1	0.02
Phvul.001G045300.1	-0.12
Phvul.001G045400.1	1.77
Phvul.001G045500.1	0.42
Phvul.001G045600.1	0.48
Phvul.001G045700.1	-0.09
Phvul.001G045800.1	NA
Phvul.001G045900.1	0.41
Phvul.001G046000.1	NA
Phvul.001G046100.1	NA
Phvul.001G046200.1	0.25
Phvul.001G046300.1	-0.73
Phvul.001G046400.1	-0.48
Phvul.001G046500.1	0.25
Phvul.001G046600.1	0.32
Phvul.001G046700.1	-0.29
Phvul.001G046800.1	2.55
Phvul.001G046900.1	0.7
Phvul.001G047000.1	-0.16
Phvul.001G047000.1	NA
Phvul.001G047100.1	-0.35
Phvul.001G047200.1	-0.29
Phvul.001G047300.1	0.04
Phvul.001G047400.1	0.22
Phvul.001G047500.1	-1.46
Phvul.001G047600.1	0.27
Phvul.001G047700.1	0.12
Phvul.001G047800.1	0.69
Phvul.001G047900.1	1.89
Phvul.001G048000.1	3.97
Phvul.001G048100.1	4.37
Phvul.001G048200.1	1.98
Phvul.001G048300.1	0.68
Phvul.001G048400.1	NA
Phvul.001G048500.1	0.28
Phvul.001G048600.1	-0.64
Phvul.001G048600.1	0.68
Phvul.001G048700.1	1.98
Phvul.001G048800.1	2.35
Phvul.001G048900.1	0.22
Phvul.001G049000.1	0.65
Phvul.001G049000.1	1.05
Phvul.001G049100.1	0.83
Phvul.001G049200.1	NA
Phvul.001G049300.1	NA
Phvul.001G049400.1	0.64
Phvul.001G049500.1	0.72
Phvul.001G049600.1	0.74
Phvul.001G049700.1	-0.01
Phvul.001G049800.1	-0.36
Phvul.001G049900.1	0.01
Phvul.001G050000.1	0.64
Phvul.001G050100.1	-0.39
Phvul.001G050200.1	NA
Phvul.001G050300.1	-0.18
Phvul.001G050400.1	-2.54
Phvul.001G050500.1	0.3
Phvul.001G050600.1	-0.14
Phvul.001G050700.1	-0.31
Phvul.001G050800.1	-0.13
Phvul.001G050900.1	0.4
Phvul.001G051000.1	7.47
Phvul.001G051100.1	0.3
Phvul.001G051200.1	-0.09
Phvul.001G051300.1	0.76
Phvul.001G051400.1	0.36
Phvul.001G051500.1	NA
Phvul.001G051600.1	-0.16
Phvul.001G051700.1	0.31
Phvul.001G051800.1	-0.35
Phvul.001G051800.1	-2.11
Phvul.001G051900.1	-0.51
Phvul.001G052000.1	1.32
Phvul.001G052100.1	NA
Phvul.001G052200.1	2.44
Phvul.001G052300.1	0
Phvul.001G052400.1	-0.67
Phvul.001G052500.1	0.33
Phvul.001G052600.1	-0.15
Phvul.001G052700.1	0.3
Phvul.001G052800.1	-0.04
Phvul.001G052900.1	-0.01
Phvul.001G053000.1	0.07
Phvul.001G053100.1	-0.11
Phvul.001G053200.1	NA
Phvul.001G053300.1	0
Phvul.001G053400.1	0.01
Phvul.001G053500.1	-0.39
Phvul.001G053600.1	0.02
Phvul.001G053700.1	-0.53
Phvul.001G053800.1	NA
Phvul.001G053900.1	-0.7
Phvul.001G053900.1	-0.6
Phvul.001G054000.1	0.14
Phvul.001G054100.1	0.24
Phvul.001G054200.1	0.1
Phvul.001G054300.1	0.66
Phvul.001G054400.1	-0.24
Phvul.001G054500.1	-0.2
Phvul.001G054600.1	NA
Phvul.001G054700.1	0.02
Phvul.001G054800.1	0.78
Phvul.001G054900.1	-0.25
Phvul.001G055000.1	0.55
Phvul.001G055100.1	0.06
Phvul.001G055100.1	NA
Phvul.001G055200.1	-0.22
Phvul.001G055300.1	-0.53
Phvul.001G055400.1	0.26
Phvul.001G055500.1	-0.21
Phvul.001G055600.1	0.18
Phvul.001G055700.1	0.01
Phvul.001G055800.1	-0.15
Phvul.001G055800.1	-0.12
Phvul.001G055900.1	-0.15
Phvul.001G056000.1	NA
Phvul.001G056100.1	-0.2
Phvul.001G056200.1	-0.4
Phvul.001G056300.1	-0.11
Phvul.001G056400.1	1.55
Phvul.001G056500.1	-0.07
Phvul.001G056600.1	-0.11
Phvul.001G056700.1	-0.06
Phvul.001G056800.1	-0.28
Phvul.001G056900.1	1.03
Phvul.001G057000.1	-0.22
Phvul.001G057100.1	0.09
Phvul.001G057200.1	0.62
Phvul.001G057300.1	0.64
Phvul.001G057400.1	0.21
Phvul.001G057500.1	-0.84
Phvul.001G057500.1	-0.6
Phvul.001G057600.1	0.81
Phvul.001G057700.1	1.92
Phvul.001G057800.1	-0.03
Phvul.001G057900.1	-0.49
Phvul.001G058000.1	-0.42
Phvul.001G058100.1	0.41
Phvul.001G058200.1	0.29
Phvul.001G058300.1	NA
Phvul.001G058400.1	0.03
Phvul.001G058500.1	0.82
Phvul.001G058600.1	-0.57
Phvul.001G058700.1	0.97
Phvul.001G058800.1	0.99
Phvul.001G058900.1	-0.29
Phvul.001G059000.1	-0.04
Phvul.001G059100.1	0.17
Phvul.001G059200.1	-0.09
Phvul.001G059300.1	0.44
Phvul.001G059400.1	-0.51
Phvul.001G059500.1	-0.76
Phvul.001G059600.1	1.48
Phvul.001G059700.1	-1.19
Phvul.001G059800.1	-0.51
Phvul.001G059900.1	0
Phvul.001G060000.1	-0.29
Phvul.001G060100.1	0.25
Phvul.001G060200.1	1.17
Phvul.001G060300.1	-0.01
Phvul.001G060400.1	-0.88
Phvul.001G060500.1	0.28
Phvul.001G060600.1	-0.67
Phvul.001G060700.1	0.06
Phvul.001G060800.1	-0.06
Phvul.001G060900.1	-0.03
Phvul.001G060900.1	0.04
Phvul.001G061000.1	0.92
Phvul.001G061100.1	0.01
Phvul.001G061200.1	-0.27
Phvul.001G061300.1	-0.06
Phvul.001G061400.1	-0.36
Phvul.001G061500.1	0.2
Phvul.001G061600.1	-0.01
Phvul.001G061700.1	0.12
Phvul.001G061800.1	NA
Phvul.001G061900.1	-0.22
Phvul.001G062000.1	-0.18
Phvul.001G062100.1	2.15
Phvul.001G062200.1	NA
Phvul.001G062300.1	NA
Phvul.001G062400.1	NA
Phvul.001G062500.1	NA
Phvul.001G062600.1	0
Phvul.001G062700.1	0.15
Phvul.001G062800.1	-0.03
Phvul.001G062900.1	0.18
Phvul.001G063000.1	0.03
Phvul.001G063100.1	0.18
Phvul.001G063200.1	0.3
Phvul.001G063300.1	0.05
Phvul.001G063400.1	0.03
Phvul.001G063500.1	0.86
Phvul.001G063500.1	0.81
Phvul.001G063600.1	-0.41
Phvul.001G063700.1	0.22
Phvul.001G063800.1	0.1
Phvul.001G063900.1	0.19
Phvul.001G063900.1	0.18
Phvul.001G064000.1	NA
Phvul.001G064100.1	0.66
Phvul.001G064200.1	-0.29
Phvul.001G064300.1	0.12
Phvul.001G064400.1	-0.13
Phvul.001G064500.1	1.21
Phvul.001G064600.1	NA
Phvul.001G064700.1	1.84
Phvul.001G064800.1	0.48
Phvul.001G064900.1	-0.58
Phvul.001G065000.1	NA
Phvul.001G065100.1	0.3
Phvul.001G065200.1	NA
Phvul.001G065300.1	0
Phvul.001G065400.1	0.2
Phvul.001G065500.1	-0.78
Phvul.001G065600.1	-0.58
Phvul.001G065600.1	0
Phvul.001G065700.1	-0.11
Phvul.001G065800.1	NA
Phvul.001G065900.1	NA
Phvul.001G066000.1	0
Phvul.001G066100.1	-0.06
Phvul.001G066200.1	-0.21
Phvul.001G066300.1	-0.33
Phvul.001G066400.1	0.43
Phvul.001G066500.1	0
Phvul.001G066600.1	-0.23
Phvul.001G066700.1	-0.05
Phvul.001G066800.1	0.24
Phvul.001G066900.1	NA
Phvul.001G067000.1	-0.01
Phvul.001G067100.1	0.09
Phvul.001G067200.1	-0.08
Phvul.001G067300.1	NA
Phvul.001G067400.1	3.21
Phvul.001G067500.1	0.29
Phvul.001G067600.1	0.2
Phvul.001G067700.1	-0.09
Phvul.001G067800.1	NA
Phvul.001G067900.1	NA
Phvul.001G068000.1	0.48
Phvul.001G068000.1	0.54
Phvul.001G068100.1	0.09
Phvul.001G068200.1	-0.53
Phvul.001G068300.1	-0.19
Phvul.001G068400.1	1.21
Phvul.001G068500.1	-0.47
Phvul.001G068600.1	-0.07
Phvul.001G068700.1	0.77
Phvul.001G068800.1	-0.92
Phvul.001G068900.1	0.18
Phvul.001G069000.1	-0.33
Phvul.001G069100.1	NA
Phvul.001G069200.1	NA
Phvul.001G069300.1	0.87
Phvul.001G069400.1	0.19
Phvul.001G069500.1	0.23
Phvul.001G069600.1	0.43
Phvul.001G069700.1	0
Phvul.001G069800.1	0.56
Phvul.001G069900.1	0.24
Phvul.001G070000.1	0.89
Phvul.001G070100.1	0.81
Phvul.001G070200.1	0.34
Phvul.001G070300.1	-0.57
Phvul.001G070400.1	NA
Phvul.001G070500.1	0
Phvul.001G070600.1	-0.28
Phvul.001G070700.1	-0.77
Phvul.001G070800.1	-0.67
Phvul.001G070900.1	0.18
Phvul.001G071000.1	0
Phvul.001G071100.1	3.47
Phvul.001G071200.1	1.58
Phvul.001G071300.1	0.9
Phvul.001G071400.1	-0.35
Phvul.001G071500.1	1.12
Phvul.001G071600.1	-1.25
Phvul.001G071700.1	NA
Phvul.001G071800.1	NA
Phvul.001G071900.1	-0.2
Phvul.001G072000.1	-0.05
Phvul.001G072100.1	1.65
Phvul.001G072200.1	1.35
Phvul.001G072300.1	-0.34
Phvul.001G072400.1	0.08
Phvul.001G072500.1	-0.24
Phvul.001G072600.1	-0.14
Phvul.001G072700.1	0.39
Phvul.001G072700.1	NA
Phvul.001G072800.1	-0.19
Phvul.001G072900.1	0.23
Phvul.001G073000.1	-0.38
Phvul.001G073100.1	-0.06
Phvul.001G073200.1	-0.05
Phvul.001G073200.1	-0.01
Phvul.001G073300.1	0.07
Phvul.001G073400.1	-0.11
Phvul.001G073500.1	NA
Phvul.001G073600.1	-0.18
Phvul.001G073700.1	1.12
Phvul.001G073800.1	-0.53
Phvul.001G073900.1	NA
Phvul.001G074000.1	-0.04
Phvul.001G074100.1	0.24
Phvul.001G074200.1	0.23
Phvul.001G074300.1	0.23
Phvul.001G074400.1	0
Phvul.001G074500.1	0.11
Phvul.001G074600.1	0.01
Phvul.001G074700.1	0.47
Phvul.001G074800.1	0.07
Phvul.001G074900.1	-0.25
Phvul.001G075000.1	2.54
Phvul.001G075100.1	0.28
Phvul.001G075200.1	-0.1
Phvul.001G075300.1	0.1
Phvul.001G075400.1	0.78
Phvul.001G075500.1	2.36
Phvul.001G075600.1	2.98
Phvul.001G075700.1	0.09
Phvul.001G075800.1	0
Phvul.001G075900.1	NA
Phvul.001G076000.1	NA
Phvul.001G076100.1	3.53
Phvul.001G076200.1	1.17
Phvul.001G076300.1	0.34
Phvul.001G076400.1	1.47
Phvul.001G076500.1	-0.1
Phvul.001G076600.1	-0.28
Phvul.001G076700.1	0
Phvul.001G076800.1	0.49
Phvul.001G076900.1	-0.02
Phvul.001G077000.1	0.41
Phvul.001G077100.1	1.03
Phvul.001G077200.1	-0.03
Phvul.001G077200.1	0.16
Phvul.001G077300.1	-0.49
Phvul.001G077400.1	0.09
Phvul.001G077500.1	NA
Phvul.001G077600.1	-0.07
Phvul.001G077700.1	-0.13
Phvul.001G077800.1	-0.32
Phvul.001G077800.1	-0.42
Phvul.001G077900.1	-0.25
Phvul.001G078000.1	0.03
Phvul.001G078100.1	0.23
Phvul.001G078200.1	NA
Phvul.001G078300.1	-0.34
Phvul.001G078400.1	-0.61
Phvul.001G078500.1	-0.66
Phvul.001G078600.1	-0.16
Phvul.001G078700.1	0.02
Phvul.001G078800.1	0.27
Phvul.001G078900.1	0.4
Phvul.001G079000.1	NA
Phvul.001G079100.1	0.61
Phvul.001G079200.1	-0.13
Phvul.001G079300.1	0.14
Phvul.001G079400.1	0.58
Phvul.001G079500.1	-0.2
Phvul.001G079600.1	NA
Phvul.001G079700.1	-1.21
Phvul.001G079800.1	0
Phvul.001G079900.1	0.33
Phvul.001G080000.1	-0.01
Phvul.001G080100.1	-0.22
Phvul.001G080200.1	2.25
Phvul.001G080300.1	1.58
Phvul.001G080300.1	2.11
Phvul.001G080400.1	-0.46
Phvul.001G080500.1	-0.09
Phvul.001G080600.1	-0.24
Phvul.001G080700.1	-0.2
Phvul.001G080800.1	0.91
Phvul.001G080900.1	-0.3
Phvul.001G081000.1	NA
Phvul.001G081100.1	NA
Phvul.001G081200.1	-0.35
Phvul.001G081300.1	-0.51
Phvul.001G081400.1	-0.94
Phvul.001G081500.1	-0.31
Phvul.001G081600.1	-0.93
Phvul.001G081700.1	0.2
Phvul.001G081800.1	-0.02
Phvul.001G081900.1	NA
Phvul.001G082000.1	-0.16
Phvul.001G082100.1	-0.44
Phvul.001G082200.1	-0.52
Phvul.001G082300.1	0.4
Phvul.001G082400.1	0.31
Phvul.001G082500.1	0
Phvul.001G082500.1	-0.13
Phvul.001G082600.1	0.44
Phvul.001G082700.1	0.46
Phvul.001G082800.1	0.63
Phvul.001G082900.1	-0.48
Phvul.001G083000.1	-0.27
Phvul.001G083100.1	-0.6
Phvul.001G083200.1	-0.41
Phvul.001G083300.1	-0.7
Phvul.001G083400.1	-0.14
Phvul.001G083500.1	-0.13
Phvul.001G083600.1	-0.4
Phvul.001G083700.1	0.18
Phvul.001G083800.1	-0.51
Phvul.001G083900.1	0.15
Phvul.001G084000.1	0.36
Phvul.001G084100.1	0.03
Phvul.001G084200.1	1.17
Phvul.001G084300.1	0.11
Phvul.001G084400.1	0.01
Phvul.001G084500.1	-0.1
Phvul.001G084600.1	0.31
Phvul.001G084600.1	0.03
Phvul.001G084700.1	0.03
Phvul.001G084800.1	0.28
Phvul.001G084900.1	0.62
Phvul.001G084900.1	0.77
Phvul.001G085000.1	0.87
Phvul.001G085100.1	0.09
Phvul.001G085100.1	NA
Phvul.001G085200.1	-0.84
Phvul.001G085300.1	-0.42
Phvul.001G085400.1	0.63
Phvul.001G085500.1	-0.49
Phvul.001G085600.1	-0.29
Phvul.001G085700.1	NA
Phvul.001G085800.1	-0.39
Phvul.001G085900.1	-1.45
Phvul.001G086000.1	-0.01
Phvul.001G086100.1	0.01
Phvul.001G086200.1	-0.64
Phvul.001G086300.1	-0.29
Phvul.001G086400.1	0.01
Phvul.001G086500.1	-0.05
Phvul.001G086600.1	0.59
Phvul.001G086700.1	0
Phvul.001G086800.1	0.22
Phvul.001G086900.1	-0.33
Phvul.001G087000.1	-0.15
Phvul.001G087100.1	3.94
Phvul.001G087200.1	0.66
Phvul.001G087300.1	1.17
Phvul.001G087400.1	NA
Phvul.001G087500.1	-0.53
Phvul.001G087600.1	0.42
Phvul.001G087700.1	0.03
Phvul.001G087800.1	0.72
Phvul.001G087900.1	NA
Phvul.001G088000.1	-0.61
Phvul.001G088100.1	-0.19
Phvul.001G088200.1	1.1
Phvul.001G088300.1	NA
Phvul.001G088400.1	-0.45
Phvul.001G088500.1	0.13
Phvul.001G088600.1	-0.43
Phvul.001G088700.1	-0.21
Phvul.001G088800.1	-0.54
Phvul.001G088900.1	-0.81
Phvul.001G089000.1	NA
Phvul.001G089000.1	NA
Phvul.001G089000.1	NA
Phvul.001G089100.1	-0.33
Phvul.001G089200.1	0.2
Phvul.001G089300.1	-1.15
Phvul.001G089400.1	0.22
Phvul.001G089500.1	0.14
Phvul.001G089600.1	NA
Phvul.001G089700.1	0.09
Phvul.001G089800.1	-1.04
Phvul.001G089900.1	-0.02
Phvul.001G090000.1	-0.01
Phvul.001G090100.1	-0.16
Phvul.001G090200.1	-0.04
Phvul.001G090300.1	0.02
Phvul.001G090400.1	0.62
Phvul.001G090500.1	NA
Phvul.001G090600.1	-0.2
Phvul.001G090700.1	-0.23
Phvul.001G090800.1	0.77
Phvul.001G090900.1	-0.57
Phvul.001G091000.1	2.65
Phvul.001G091100.1	-0.12
Phvul.001G091200.1	NA
